date,adjusted close,expiration,strike,call/put,style,ask,bid,mean price,iv,volume,open interest,stock price for iv
01/17/2023,397.77,03/17/2023,352,P,A,1.82,1.8,1.81,0.249397,180,2941,397.69
01/17/2023,397.77,03/17/2023,353,C,A,49.52,48.4,48.96,0.267045,0,29,397.69
01/17/2023,397.77,03/17/2023,353,P,A,1.9,1.87,1.885,0.248094,156,5145,397.69
01/17/2023,397.77,03/17/2023,354,C,A,48.59,47.47,48.03,0.264701,0,8,397.69
01/17/2023,397.77,03/17/2023,354,P,A,1.97,1.94,1.955,0.246254,27,5355,397.69
01/17/2023,397.77,03/17/2023,355,C,A,47.66,46.56,47.11,0.26261,0,1019,397.69
01/17/2023,397.77,03/17/2023,355,P,A,2.05,2.02,2.035,0.244763,2209,28823,397.69
01/17/2023,397.77,03/17/2023,356,C,A,46.74,45.64,46.19,0.260444,0,91,397.69
01/17/2023,397.77,03/17/2023,356,P,A,2.13,2.1,2.115,0.243275,112,6720,397.69
01/17/2023,397.77,03/17/2023,357,C,A,45.82,44.73,45.275,0.258355,0,2459,397.69
01/17/2023,397.77,03/17/2023,357,P,A,2.21,2.19,2.2,0.241947,40,6489,397.69
01/17/2023,397.77,03/17/2023,358,C,A,44.91,43.82,44.365,0.256338,0,2584,397.69
01/17/2023,397.77,03/17/2023,358,P,A,2.31,2.28,2.295,0.240513,81,7079,397.69
01/17/2023,397.77,03/17/2023,359,C,A,44,42.92,43.46,0.254383,0,2398,397.69
01/17/2023,397.77,03/17/2023,359,P,A,2.4,2.37,2.385,0.238854,612,4194,397.69
01/17/2023,397.77,03/17/2023,360,C,A,43.09,42.02,42.555,0.252343,1824,4961,397.69
01/17/2023,397.77,03/17/2023,360,P,A,2.5,2.47,2.485,0.237503,9139,56958,397.69
01/17/2023,397.77,03/17/2023,361,C,A,42.19,41.13,41.66,0.250496,0,242,397.69
01/17/2023,397.77,03/17/2023,361,P,A,2.6,2.57,2.585,0.236152,754,10420,397.69
01/17/2023,397.77,03/17/2023,362,C,A,41.29,40.24,40.765,0.248556,0,340,397.69
01/17/2023,397.77,03/17/2023,362,P,A,2.7,2.67,2.685,0.234691,504,13852,397.69
01/17/2023,397.77,03/17/2023,363,C,A,40.39,39.35,39.87,0.246525,0,1928,397.69
01/17/2023,397.77,03/17/2023,363,P,A,2.81,2.78,2.795,0.233112,180,5972,397.69
01/17/2023,397.77,03/17/2023,364,C,A,39.5,38.47,38.985,0.244666,0,205,397.69
01/17/2023,397.77,03/17/2023,364,P,A,2.93,2.9,2.915,0.231809,548,6608,397.69
01/17/2023,397.77,03/17/2023,365,C,A,38.61,37.6,38.105,0.242838,305,2552,397.69
01/17/2023,397.77,03/17/2023,365,P,A,3.05,3.02,3.035,0.230504,1912,44385,397.69
01/17/2023,397.77,03/17/2023,366,C,A,37.73,36.72,37.225,0.240908,0,2339,397.69
01/17/2023,397.77,03/17/2023,366,P,A,3.18,3.14,3.16,0.229225,587,8570,397.69
01/17/2023,397.77,03/17/2023,367,C,A,36.85,35.86,36.355,0.239126,0,2895,397.69
01/17/2023,397.77,03/17/2023,367,P,A,3.31,3.27,3.29,0.227655,191,4737,397.69
01/17/2023,397.77,03/17/2023,368,C,A,35.98,35,35.49,0.237358,3,3425,397.69
01/17/2023,397.77,03/17/2023,368,P,A,3.44,3.41,3.425,0.226211,1014,8151,397.69
01/17/2023,397.77,03/17/2023,369,C,A,35.11,34.14,34.625,0.235482,4,1634,397.69
01/17/2023,397.77,03/17/2023,369,P,A,3.59,3.55,3.57,0.225013,294,6348,397.69
01/17/2023,397.77,03/17/2023,370,C,A,34.25,33.29,33.77,0.233731,1257,13075,397.69
01/17/2023,397.77,03/17/2023,370,P,A,3.73,3.7,3.715,0.223792,15874,59246,397.69
01/17/2023,397.77,03/17/2023,371,C,A,33.39,32.45,32.92,0.231981,0,2769,397.69
01/17/2023,397.77,03/17/2023,371,P,A,3.89,3.85,3.87,0.222323,212,13080,397.69
01/17/2023,397.77,03/17/2023,372,C,A,32.54,31.61,32.075,0.230227,0,2035,397.69
01/17/2023,397.77,03/17/2023,372,P,A,4.05,4.01,4.03,0.220934,170,3613,397.69
01/17/2023,397.77,03/17/2023,373,C,A,31.7,30.77,31.235,0.228466,3,1417,397.69
01/17/2023,397.77,03/17/2023,373,P,A,4.21,4.17,4.19,0.219542,458,5191,397.69
01/17/2023,397.77,03/17/2023,374,C,A,30.86,29.95,30.405,0.2268,2,2692,397.69
01/17/2023,397.77,03/17/2023,374,P,A,4.38,4.34,4.36,0.218262,274,9014,397.69
01/17/2023,397.77,03/17/2023,375,C,A,30.03,29.14,29.585,0.22522,482,8694,397.69
01/17/2023,397.77,03/17/2023,375,P,A,4.56,4.52,4.54,0.216767,9004,60940,397.69
01/17/2023,397.77,03/17/2023,376,C,A,29.2,28.33,28.765,0.223512,1,3035,397.69
01/17/2023,397.77,03/17/2023,376,P,A,4.75,4.71,4.73,0.215478,273,10217,397.69
01/17/2023,397.77,03/17/2023,377,C,A,28.38,27.51,27.945,0.221678,0,990,397.69
01/17/2023,397.77,03/17/2023,377,P,A,4.94,4.89,4.915,0.214081,2113,38992,397.69
01/17/2023,397.77,03/17/2023,378,C,A,27.56,26.73,27.145,0.220116,3,2738,397.69
01/17/2023,397.77,03/17/2023,378,P,A,5.14,5.09,5.115,0.212823,265,12780,397.69
01/17/2023,397.77,03/17/2023,379,C,A,26.76,25.92,26.34,0.218321,1,2409,397.69
01/17/2023,397.77,03/17/2023,379,P,A,5.34,5.3,5.32,0.211286,893,8436,397.69
01/17/2023,397.77,03/17/2023,380,C,A,25.96,25.14,25.55,0.216683,1632,18946,397.69
01/17/2023,397.77,03/17/2023,380,P,A,5.56,5.51,5.535,0.20994,14357,92036,397.69
01/17/2023,397.77,03/17/2023,381,C,A,25.16,24.37,24.765,0.215003,4,6967,397.69
01/17/2023,397.77,03/17/2023,381,P,A,5.79,5.73,5.76,0.208771,754,6628,397.69
01/17/2023,397.77,03/17/2023,382,C,A,24.38,23.6,23.99,0.213369,2807,8551,397.69
01/17/2023,397.77,03/17/2023,382,P,A,6.01,5.96,5.985,0.207196,422,6235,397.69
01/17/2023,397.77,03/17/2023,383,C,A,23.6,22.84,23.22,0.211683,3,3448,397.69
01/17/2023,397.77,03/17/2023,383,P,A,6.25,6.2,6.225,0.205759,317,3890,397.69
01/17/2023,397.77,03/17/2023,384,C,A,22.83,22.09,22.46,0.210034,0,3027,397.69
01/17/2023,397.77,03/17/2023,384,P,A,6.5,6.44,6.47,0.204407,531,6519,397.69
01/17/2023,397.77,03/17/2023,385,C,A,22.07,21.34,21.705,0.208326,7,11027,397.69
01/17/2023,397.77,03/17/2023,385,P,A,6.76,6.7,6.73,0.203224,3873,65049,397.69
01/17/2023,397.77,03/17/2023,386,C,A,21.31,20.6,20.955,0.206557,104,3921,397.69
01/17/2023,397.77,03/17/2023,386,P,A,7.01,6.96,6.985,0.201494,2841,5432,397.69
01/17/2023,397.77,03/17/2023,387,C,A,20.57,19.87,20.22,0.204897,33,12463,397.69
01/17/2023,397.77,03/17/2023,387,P,A,7.29,7.23,7.26,0.200107,728,5118,397.69
01/17/2023,397.77,03/17/2023,388,C,A,19.83,19.17,19.5,0.203337,8,6933,397.69
01/17/2023,397.77,03/17/2023,388,P,A,7.57,7.51,7.54,0.198782,1102,4992,397.69
01/17/2023,397.77,03/17/2023,389,C,A,19.11,18.45,18.78,0.201616,15,2609,397.69
01/17/2023,397.77,03/17/2023,389,P,A,7.86,7.8,7.83,0.197186,654,2902,397.69
01/17/2023,397.77,03/17/2023,390,C,A,18.39,17.8,18.095,0.200318,816,23906,397.69
01/17/2023,397.77,03/17/2023,390,P,A,8.16,8.1,8.13,0.195644,5271,30919,397.69
01/17/2023,397.77,03/17/2023,391,C,A,17.68,17.06,17.37,0.198185,40,2449,397.69
01/17/2023,397.77,03/17/2023,391,P,A,8.47,8.42,8.445,0.194337,532,5454,397.69
01/17/2023,397.77,03/17/2023,392,C,A,16.99,16.38,16.685,0.196547,10,5263,397.69
01/17/2023,397.77,03/17/2023,392,P,A,8.79,8.73,8.76,0.192737,640,8937,397.69
01/17/2023,397.77,03/17/2023,393,C,A,16.3,15.71,16.005,0.194818,12,4557,397.69
01/17/2023,397.77,03/17/2023,393,P,A,9.12,9.06,9.09,0.191103,315,6088,397.69
01/17/2023,397.77,03/17/2023,394,C,A,15.63,15.05,15.34,0.193154,2071,38603,397.69
01/17/2023,397.77,03/17/2023,394,P,A,9.47,9.42,9.445,0.189857,393,7565,397.69
01/17/2023,397.77,03/17/2023,395,C,A,14.73,14.41,14.57,0.189627,2094,7403,397.69
01/17/2023,397.77,03/17/2023,395,P,A,9.83,9.77,9.8,0.188371,7585,42728,397.69
01/17/2023,397.77,03/17/2023,396,C,A,14.11,13.78,13.945,0.188247,83,4451,397.69
01/17/2023,397.77,03/17/2023,396,P,A,10.2,10.13,10.165,0.186694,621,7763,397.69
01/17/2023,397.77,03/17/2023,397,C,A,13.48,13.25,13.365,0.187387,208,5868,397.69
01/17/2023,397.77,03/17/2023,397,P,A,10.58,10.51,10.545,0.185237,559,3585,397.69
01/17/2023,397.77,03/17/2023,398,C,A,12.86,12.75,12.805,0.186641,726,7434,397.69
01/17/2023,397.77,03/17/2023,398,P,A,10.98,10.91,10.945,0.183866,2286,5291,397.69
01/17/2023,397.77,03/17/2023,399,C,A,12.25,12.15,12.2,0.184984,158,6343,397.69
01/17/2023,397.77,03/17/2023,399,P,A,11.39,11.32,11.355,0.182282,740,6222,397.69
01/17/2023,397.77,03/17/2023,400,C,A,11.68,11.57,11.625,0.183595,3297,39678,397.69
01/17/2023,397.77,03/17/2023,400,P,A,11.82,11.75,11.785,0.180987,4983,39683,397.69
01/17/2023,397.77,03/17/2023,401,C,A,11.11,11,11.055,0.182078,393,10717,397.69
01/17/2023,397.77,03/17/2023,401,P,A,12.26,12.19,12.225,0.179558,619,4572,397.69
01/17/2023,397.77,03/17/2023,402,C,A,10.55,10.43,10.49,0.180427,507,9204,397.69
01/17/2023,397.77,03/17/2023,402,P,A,12.72,12.65,12.685,0.17812,51,3629,397.69
01/17/2023,397.77,03/17/2023,403,C,A,9.99,9.89,9.94,0.178796,83,5456,397.69
01/17/2023,397.77,03/17/2023,403,P,A,13.19,13.12,13.155,0.176799,692,3194,397.69
01/17/2023,397.77,03/17/2023,404,C,A,9.47,9.38,9.425,0.177495,629,10550,397.69
01/17/2023,397.77,03/17/2023,404,P,A,13.68,13.61,13.645,0.175377,434,2946,397.69
01/17/2023,397.77,03/17/2023,405,C,A,8.96,8.87,8.915,0.17605,988,20311,397.69
01/17/2023,397.77,03/17/2023,405,P,A,14.19,14.12,14.155,0.174068,691,8252,397.69
01/17/2023,397.77,03/17/2023,406,C,A,8.47,8.37,8.42,0.174613,353,9784,397.69
01/17/2023,397.77,03/17/2023,406,P,A,14.71,14.64,14.675,0.172853,1308,3772,397.69
01/17/2023,397.77,03/17/2023,407,C,A,8,7.9,7.95,0.173343,126,20688,397.69
01/17/2023,397.77,03/17/2023,407,P,A,15.49,15.16,15.325,0.173222,27,9828,397.69
01/17/2023,397.77,03/17/2023,408,C,A,7.54,7.46,7.5,0.17216,472,6141,397.69
01/17/2023,397.77,03/17/2023,408,P,A,16.06,15.7,15.88,0.171942,37,3686,397.69
01/17/2023,397.77,03/17/2023,409,C,A,7.1,7,7.05,0.170737,758,6304,397.69
01/17/2023,397.77,03/17/2023,409,P,A,16.59,16.28,16.435,0.170436,24,590,397.69
01/17/2023,397.77,03/17/2023,410,C,A,6.67,6.59,6.63,0.16956,3684,25663,397.69
01/17/2023,397.77,03/17/2023,410,P,A,17.19,16.87,17.03,0.16916,197,8813,397.69
01/17/2023,397.77,03/17/2023,411,C,A,6.26,6.17,6.215,0.168218,627,7966,397.69
01/17/2023,397.77,03/17/2023,411,P,A,17.88,17.35,17.615,0.167638,16,6278,397.69
01/17/2023,397.77,03/17/2023,412,C,A,5.86,5.78,5.82,0.166959,908,9004,397.69
01/17/2023,397.77,03/17/2023,412,P,A,18.52,17.86,18.19,0.16545,4,6758,397.69
01/17/2023,397.77,03/17/2023,413,C,A,5.48,5.42,5.45,0.165873,924,5721,397.69
01/17/2023,397.77,03/17/2023,413,P,A,19.18,18.49,18.835,0.164276,3,1189,397.69
01/17/2023,397.77,03/17/2023,414,C,A,5.12,5.07,5.095,0.164791,353,7088,397.69
01/17/2023,397.77,03/17/2023,414,P,A,19.85,19.14,19.495,0.163078,36,790,397.69
01/17/2023,397.77,03/17/2023,415,C,A,4.78,4.7,4.74,0.163444,1949,13983,397.69
01/17/2023,397.77,03/17/2023,415,P,A,20.54,19.81,20.175,0.161835,44,3335,397.69
01/17/2023,397.77,03/17/2023,416,C,A,4.45,4.4,4.425,0.162555,830,4592,397.69
01/17/2023,397.77,03/17/2023,416,P,A,21.26,20.49,20.875,0.160855,0,435,397.69
01/17/2023,397.77,03/17/2023,417,C,A,4.14,4.09,4.115,0.161496,374,3887,397.69
01/17/2023,397.77,03/17/2023,417,P,A,21.98,21.2,21.59,0.159611,0,292,397.69
01/17/2023,397.77,03/17/2023,418,C,A,3.85,3.8,3.825,0.160548,123,9098,397.69
01/17/2023,397.77,03/17/2023,418,P,A,22.73,21.92,22.325,0.158586,4,5039,397.69
01/17/2023,397.77,03/17/2023,419,C,A,3.57,3.52,3.545,0.159522,229,7148,397.69
01/17/2023,397.77,03/17/2023,419,P,A,23.5,22.65,23.075,0.157419,1,652,397.69
01/17/2023,397.77,03/17/2023,420,C,A,3.31,3.26,3.285,0.158624,2473,59276,397.69
01/17/2023,397.77,03/17/2023,420,P,A,24.28,23.41,23.845,0.156368,87,33096,397.69
01/17/2023,397.77,03/17/2023,421,C,A,3.06,3,3.03,0.157549,296,6745,397.69
01/17/2023,397.77,03/17/2023,421,P,A,25.08,24.17,24.625,0.155242,0,391,397.69
01/17/2023,397.77,03/17/2023,422,C,A,2.83,2.78,2.805,0.156836,502,5531,397.69
01/17/2023,397.77,03/17/2023,422,P,A,25.89,24.96,25.425,0.154046,0,653,397.69
01/17/2023,397.77,03/17/2023,423,C,A,2.61,2.55,2.58,0.155845,59,6575,397.69
01/17/2023,397.77,03/17/2023,423,P,A,26.73,25.77,26.25,0.153241,0,2249,397.69
01/17/2023,397.77,03/17/2023,424,C,A,2.41,2.37,2.39,0.155383,565,3414,397.69
01/17/2023,397.77,03/17/2023,424,P,A,27.58,26.58,27.08,0.151907,0,126,397.69
01/17/2023,397.77,03/17/2023,425,C,A,2.22,2.17,2.195,0.154532,983,18729,397.69
01/17/2023,397.77,03/17/2023,425,P,A,28.45,27.42,27.935,0.151055,58,9420,397.69
01/17/2023,397.77,03/17/2023,426,C,A,2.04,2,2.02,0.153896,640,7162,397.69
01/17/2023,397.77,03/17/2023,426,P,A,29.33,28.27,28.8,0.149833,0,63,397.69
01/17/2023,397.77,03/17/2023,427,C,A,1.88,1.85,1.865,0.153512,589,19562,397.69
01/17/2023,397.77,03/17/2023,427,P,A,30.23,29.14,29.685,0.148904,1,279,397.69
01/17/2023,397.77,03/17/2023,428,C,A,1.72,1.67,1.695,0.152443,88,2405,397.69
01/17/2023,397.77,03/17/2023,428,P,A,31.14,30.03,30.585,0.14775,0,67,397.69
01/17/2023,397.77,03/17/2023,429,C,A,1.58,1.55,1.565,0.15222,183,2643,397.69
01/17/2023,397.77,03/17/2023,429,P,A,32.08,30.95,31.515,0.147604,0,3,397.69
01/17/2023,397.77,03/17/2023,430,C,A,1.45,1.4,1.425,0.151435,739,14467,397.69
01/17/2023,397.77,03/17/2023,430,P,A,32.85,31.86,32.355,0.139322,58,1150,397.69
01/17/2023,397.77,03/17/2023,431,C,A,1.33,1.3,1.315,0.151313,37,2287,397.69
01/17/2023,397.77,03/17/2023,431,P,A,34,32.83,33.415,0.147701,0,2,397.69
01/17/2023,397.77,03/17/2023,432,C,A,1.22,1.19,1.205,0.150948,451,3294,397.69
01/17/2023,397.77,03/17/2023,432,P,A,34.97,33.76,34.365,0.146758,1,11,397.69
01/17/2023,397.77,03/17/2023,433,C,A,1.12,1.09,1.105,0.150672,66,4130,397.69
01/17/2023,397.77,03/17/2023,433,P,A,35.95,34.73,35.34,0.146555,0,2,397.69
01/17/2023,397.77,03/17/2023,434,C,A,1.02,0.98,1,0.149945,26,3540,397.69
01/17/2023,397.77,03/17/2023,434,P,A,36.93,35.75,36.34,0.149584,0,0,397.69
01/17/2023,397.77,03/17/2023,435,C,A,0.94,0.91,0.925,0.150105,139,12450,397.69
01/17/2023,397.77,03/17/2023,435,P,A,37.93,36.74,37.335,0.151906,832,1053,397.69
01/17/2023,397.77,03/17/2023,436,C,A,0.86,0.83,0.845,0.149842,11,1835,397.69
01/17/2023,397.77,03/17/2023,436,P,A,38.93,37.74,38.335,0.154907,0,1,397.69
01/17/2023,397.77,03/17/2023,437,C,A,0.79,0.76,0.775,0.149765,32,1189,397.69
01/17/2023,397.77,03/17/2023,437,P,A,39.93,38.74,39.335,0.157896,0,1,397.69
01/17/2023,397.77,03/17/2023,438,C,A,0.72,0.7,0.71,0.149686,59,2846,397.69
01/17/2023,397.77,03/17/2023,438,P,A,40.93,39.74,40.335,0.160872,0,1,397.69
01/17/2023,397.77,03/17/2023,439,C,A,0.66,0.64,0.65,0.149619,4,1875,397.69
01/17/2023,397.77,03/17/2023,439,P,A,41.93,40.74,41.335,0.163834,0,0,397.69
01/17/2023,397.77,03/17/2023,440,C,A,0.61,0.58,0.595,0.149581,153,15005,397.69
01/17/2023,397.77,03/17/2023,440,P,A,42.93,41.74,42.335,0.166766,1600,983,397.69
01/17/2023,397.77,03/17/2023,441,C,A,0.56,0.53,0.545,0.149593,62,1227,397.69
01/17/2023,397.77,03/17/2023,441,P,A,43.93,42.74,43.335,0.169636,0,2,397.69
01/17/2023,397.77,03/17/2023,442,C,A,0.51,0.49,0.5,0.14968,1020,1127,397.69
01/17/2023,397.77,03/17/2023,442,P,A,44.93,43.74,44.335,0.172497,1,2,397.69
01/17/2023,397.77,03/17/2023,443,C,A,0.47,0.45,0.46,0.14987,850,2428,397.69
01/17/2023,397.77,03/17/2023,443,P,A,45.93,44.74,45.335,0.175348,0,4,397.69
01/17/2023,397.77,03/17/2023,444,C,A,0.43,0.41,0.42,0.149862,5,1626,397.69
01/17/2023,397.77,03/17/2023,444,P,A,46.93,45.74,46.335,0.178189,0,2,397.69
01/17/2023,397.77,03/17/2023,445,C,A,0.4,0.38,0.39,0.150345,43,5566,397.69
01/17/2023,397.77,03/17/2023,445,P,A,47.93,46.74,47.335,0.181021,785,232,397.69
01/17/2023,397.77,03/17/2023,446,C,A,0.37,0.35,0.36,0.15067,4,3772,397.69
01/17/2023,397.77,03/17/2023,446,P,A,48.93,47.74,48.335,0.183845,0,0,397.69
01/17/2023,397.77,03/17/2023,447,C,A,0.34,0.32,0.33,0.150818,749,1958,397.69
01/17/2023,397.77,03/17/2023,447,P,A,49.93,48.74,49.335,0.186658,0,0,397.69
01/17/2023,397.77,03/17/2023,448,C,A,0.32,0.3,0.31,0.15162,22,5537,397.69
01/17/2023,397.77,03/17/2023,448,P,A,50.93,49.74,50.335,0.189463,0,0,397.69
01/17/2023,397.77,03/17/2023,449,C,A,0.29,0.28,0.285,0.151859,0,1878,397.69
01/17/2023,397.77,03/17/2023,449,P,A,51.93,50.74,51.335,0.192258,0,0,397.69
01/17/2023,397.77,03/17/2023,450,C,A,0.27,0.25,0.26,0.151916,405,34636,397.69
01/17/2023,397.77,03/17/2023,450,P,A,52.95,51.74,52.345,0.196642,1355,363,397.69
01/17/2023,397.77,03/17/2023,451,C,A,0.25,0.24,0.245,0.152786,2,3301,397.69
01/17/2023,397.77,03/17/2023,451,P,A,53.93,52.74,53.335,0.197822,0,0,397.69
01/17/2023,397.77,03/17/2023,452,C,A,0.23,0.22,0.225,0.153021,0,1109,397.69
01/17/2023,397.77,03/17/2023,452,P,A,54.93,53.74,54.335,0.200589,0,0,397.69
01/17/2023,397.77,03/17/2023,453,C,A,0.22,0.2,0.21,0.153649,0,6002,397.69
01/17/2023,397.77,03/17/2023,453,P,A,55.93,54.74,55.335,0.203345,0,0,397.69
01/17/2023,397.77,03/17/2023,454,C,A,0.21,0.19,0.2,0.15475,10,7574,397.69
01/17/2023,397.77,03/17/2023,454,P,A,56.93,55.74,56.335,0.206085,0,0,397.69
01/17/2023,397.77,03/17/2023,455,C,A,0.19,0.18,0.185,0.155154,37,9217,397.69
01/17/2023,397.77,03/17/2023,455,P,A,57.93,56.72,57.325,0.206872,300,301,397.69
01/17/2023,397.77,03/17/2023,460,C,A,0.14,0.12,0.13,0.158003,145,7649,397.69
01/17/2023,397.77,03/17/2023,460,P,A,62.93,61.74,62.335,0.222027,686,213,397.69
01/17/2023,397.77,03/17/2023,465,C,A,0.1,0.09,0.095,0.161573,16,6340,397.69
01/17/2023,397.77,03/17/2023,465,P,A,67.95,66.74,67.345,0.236929,620,195,397.69
01/17/2023,397.77,03/17/2023,470,C,A,0.08,0.07,0.075,0.166506,112,6423,397.69
01/17/2023,397.77,03/17/2023,470,P,A,72.93,71.74,72.335,0.247992,900,276,397.69
01/17/2023,397.77,03/17/2023,475,C,A,0.07,0.05,0.06,0.171436,1,6680,397.69
01/17/2023,397.77,03/17/2023,475,P,A,77.92,76.72,77.32,0.257504,225,69,397.69
01/17/2023,397.77,03/17/2023,480,C,A,0.06,0.05,0.055,0.178783,19,11384,397.69
01/17/2023,397.77,03/17/2023,480,P,A,82.92,81.73,82.325,0.270937,260,96,397.69
01/17/2023,397.77,03/17/2023,485,C,A,0.05,0.03,0.04,0.181346,1,6789,397.69
01/17/2023,397.77,03/17/2023,485,P,A,87.92,86.72,87.32,0.281812,0,6,397.69
01/17/2023,397.77,03/17/2023,490,C,A,0.04,0.03,0.035,0.187266,1,16848,397.69
01/17/2023,397.77,03/17/2023,490,P,A,92.92,91.73,92.325,0.294976,0,9,397.69
01/17/2023,397.77,03/17/2023,495,C,A,0.04,0.02,0.03,0.192203,0,3981,397.69
01/17/2023,397.77,03/17/2023,495,P,A,97.92,96.72,97.32,0.306714,0,0,397.69
01/17/2023,397.77,03/17/2023,500,C,A,0.03,0.02,0.025,0.197139,38,30220,397.69
01/17/2023,397.77,03/17/2023,500,P,A,102.92,101.73,102.325,0.318453,0,1,397.69
01/17/2023,397.77,03/17/2023,505,C,A,0.03,0.01,0.02,0.197139,0,15161,397.69
01/17/2023,397.77,03/17/2023,505,P,A,107.92,106.73,107.325,0.318453,0,0,397.69
01/17/2023,397.77,03/17/2023,510,C,A,0.03,0.01,0.02,0.197139,0,4747,397.69
01/17/2023,397.77,03/17/2023,510,P,A,112.92,111.73,112.325,0.318453,0,0,397.69
01/17/2023,397.77,03/17/2023,515,C,A,0.02,0.01,0.015,0.197139,0,5283,397.69
01/17/2023,397.77,03/17/2023,515,P,A,117.92,116.73,117.325,0.318453,0,0,397.69
01/17/2023,397.77,03/17/2023,520,C,A,0.02,0.01,0.015,0.197139,0,6826,397.69
01/17/2023,397.77,03/17/2023,520,P,A,122.95,121.73,122.34,0.318453,0,0,397.69
01/17/2023,397.77,03/17/2023,525,C,A,0.02,0.01,0.015,0.197139,1,10479,397.69
01/17/2023,397.77,03/17/2023,525,P,A,127.92,126.73,127.325,0.318453,0,0,397.69
01/17/2023,397.77,03/17/2023,530,C,A,0.02,0,0,0.197139,2,6808,397.69
01/17/2023,397.77,03/17/2023,530,P,A,132.92,131.73,132.325,0.318453,0,9,397.69
01/17/2023,397.77,03/17/2023,535,C,A,0.02,0,0,0.197139,0,5895,397.69
01/17/2023,397.77,03/17/2023,535,P,A,137.92,136.73,137.325,0.318453,0,0,397.69
01/17/2023,397.77,03/17/2023,540,C,A,0.01,0,0,0.197139,0,6930,397.69
01/17/2023,397.77,03/17/2023,540,P,A,142.92,141.73,142.325,0.318453,0,0,397.69
01/17/2023,397.77,03/17/2023,545,C,A,0.01,0,0,0.197139,12,8287,397.69
01/17/2023,397.77,03/17/2023,545,P,A,147.92,146.73,147.325,0.318453,0,0,397.69
01/17/2023,397.77,03/17/2023,550,C,A,0.01,0,0,0.197139,0,8839,397.69
01/17/2023,397.77,03/17/2023,550,P,A,152.92,151.73,152.325,0.318453,0,1,397.69
01/17/2023,397.77,03/17/2023,555,C,A,0.01,0,0,0.197139,0,5160,397.69
01/17/2023,397.77,03/17/2023,555,P,A,157.92,156.73,157.325,0.318453,0,0,397.69
01/17/2023,397.77,03/17/2023,560,C,A,0.01,0,0,0.197139,0,1619,397.69
01/17/2023,397.77,03/17/2023,560,P,A,162.92,161.73,162.325,0.318453,0,0,397.69
01/17/2023,397.77,03/17/2023,565,C,A,0.01,0,0,0.197139,0,801,397.69
01/17/2023,397.77,03/17/2023,565,P,A,167.91,166.72,167.315,0.318453,0,4,397.69
01/17/2023,397.77,03/17/2023,570,C,A,0.01,0,0,0.197139,0,920,397.69
01/17/2023,397.77,03/17/2023,570,P,A,172.92,171.73,172.325,0.318453,0,0,397.69
01/17/2023,397.77,03/17/2023,575,C,A,0.01,0,0,0.197139,0,393,397.69
01/17/2023,397.77,03/17/2023,575,P,A,177.91,176.72,177.315,0.318453,0,0,397.69
01/17/2023,397.77,03/17/2023,580,C,A,0.01,0,0,0.197139,0,833,397.69
01/17/2023,397.77,03/17/2023,580,P,A,182.91,181.72,182.315,0.318453,0,0,397.69
01/17/2023,397.77,03/17/2023,585,C,A,0.01,0,0,0.197139,0,470,397.69
01/17/2023,397.77,03/17/2023,585,P,A,187.91,186.72,187.315,0.318453,0,0,397.69
01/17/2023,397.77,03/17/2023,590,C,A,0.01,0,0,0.197139,0,469,397.69
01/17/2023,397.77,03/17/2023,590,P,A,192.91,191.72,192.315,0.318453,0,0,397.69
01/17/2023,397.77,03/17/2023,595,C,A,0.01,0,0,0.197139,0,339,397.69
01/17/2023,397.77,03/17/2023,595,P,A,197.91,196.72,197.315,0.318453,0,0,397.69
01/17/2023,397.77,03/17/2023,600,C,A,0.01,0,0,0.197139,0,4702,397.69
01/17/2023,397.77,03/17/2023,600,P,A,202.91,201.72,202.315,0.318453,0,0,397.69
01/17/2023,397.77,03/17/2023,605,C,A,0.01,0,0,0.197139,0,2600,397.69
01/17/2023,397.77,03/17/2023,605,P,A,207.91,206.72,207.315,0.318453,0,0,397.69
01/17/2023,397.77,03/17/2023,610,C,A,0.01,0,0,0.197139,0,1335,397.69
01/17/2023,397.77,03/17/2023,610,P,A,212.91,211.72,212.315,0.318453,0,0,397.69
01/17/2023,397.77,03/17/2023,615,C,A,0.01,0,0,0.197139,0,1784,397.69
01/17/2023,397.77,03/17/2023,615,P,A,217.93,216.72,217.325,0.318453,0,0,397.69
01/17/2023,397.77,03/17/2023,620,C,A,0.01,0,0,0.197139,0,1900,397.69
01/17/2023,397.77,03/17/2023,620,P,A,222.91,221.72,222.315,0.318453,0,0,397.69
01/17/2023,397.77,03/17/2023,625,C,A,0.01,0,0,0.197139,0,1787,397.69
01/17/2023,397.77,03/17/2023,625,P,A,227.91,226.72,227.315,0.318453,0,0,397.69
01/17/2023,397.77,03/17/2023,630,C,A,0.01,0,0,0.197139,0,1102,397.69
01/17/2023,397.77,03/17/2023,630,P,A,232.91,231.72,232.315,0.318453,0,0,397.69
01/17/2023,397.77,03/17/2023,635,C,A,0.01,0,0,0.197139,0,594,397.69
01/17/2023,397.77,03/17/2023,635,P,A,237.91,236.72,237.315,0.318453,0,0,397.69
01/17/2023,397.77,03/17/2023,640,C,A,0.01,0,0,0.197139,0,4263,397.69
01/17/2023,397.77,03/17/2023,640,P,A,242.91,241.72,242.315,0.318453,0,0,397.69
01/17/2023,397.77,03/17/2023,645,C,A,0.01,0,0,0.197139,0,669,397.69
